1.34	0.337	0.103	-0.792426	0	0.450658	0.769158	0	3.89131	0	0	-3.30597	
1.35	0.337	0.103	-0.784735	0	0.48859	0.769158	0	3.79321	0	0	-3.30597	
1.36	0.337	0.103	-0.777043	0	0.525541	0.769158	0	3.69511	0	0	-3.30597	
1.37	0.337	0.103	-0.769351	0	0.561511	0.769158	0	3.59701	0	0	-3.30597	
1.38	0.337	0.103	-0.76166	0	0.5965	0.769158	0	3.49891	0	0	-3.30597	
1.39	0.337	0.103	-0.753968	0	0.630508	0.769158	0	3.40081	0	0	-3.30597	
1.4	0.337	0.103	-0.746277	0	0.663535	0.769158	0	3.30271	0	0	-3.30597	
1.41	0.337	0.103	-0.738585	0	0.695582	0.769158	0	3.20461	0	0	-3.30597	
1.42	0.337	0.103	-0.730894	0	0.726647	0.769158	0	3.10651	0	0	-3.30597	
1.43	0.337	0.103	-0.723202	0	0.756731	0.769158	0	3.00841	0	0	-3.30597	
1.44	0.337	0.103	-0.71551	0	0.785834	0.769158	0	2.91031	0	0	-3.30597	
1.45	0.337	0.103	-0.707819	0	0.813956	0.769158	0	2.81221	0	0	-3.30597	
1.46	0.337	0.103	-0.700127	0	0.841097	0.769158	0	2.71411	0	0	-3.30597	
1.47	0.337	0.103	-0.692436	0	0.867257	0.769158	0	2.61601	0	0	-3.30597	
1.48	0.337	0.103	-0.684744	0	0.892436	0.769158	0	2.51791	0	0	-3.30597	
1.49	0.337	0.103	-0.677053	0	0.916635	0.769158	0	2.41981	0	0	-3.30597	
1.5	0.337	0.103	-0.669361	0	0.939852	0.769158	0	2.32171	0	0	-3.30597	
1.51	0.337	0.103	-0.661669	0	0.962088	0.769158	0	2.22361	0	0	-3.30597	
1.52	0.337	0.103	-0.653978	0	0.983343	0.769158	0	2.12551	0	0	-3.30597	
1.53	0.337	0.103	-0.646286	0	1.00362	0.769158	0	2.02741	0	0	-3.30597	
1.54	0.337	0.103	-0.638595	0	1.02291	0.769158	0	1.92931	0	0	-3.30597	
1.55	0.337	0.103	-0.630903	0	1.04122	0.769158	0	1.83121	0	0	-3.30597	
1.56	0.337	0.103	-0.623211	0	1.05855	0.769158	0	1.73311	0	0	-3.30597	
1.57	0.337	0.103	-0.61552	0	1.0749	0.769158	0	1.63501	0	0	-3.30597	
1.58	0.337	0.103	-0.607828	0	1.09027	0.769158	0	1.53691	0	0	-3.30597	
